time,open,high,low,close,Short MA,Mid MA,Long MA,Short MA Forecast 1,Short MA Forecast 2,Short MA Forecast 3,Mid MA Forecast 1,Mid MA Forecast 2,Mid MA Forecast 3,Long MA Forecast 1,Long MA Forecast 2,Long MA Forecast 3,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Plot,Plot,Volume,Volume MA,RSI,Premium Index,Funding Rate
2015-07-12T20:00:00-04:00,311.14,312,281.5,292.65,283.97142857142836,246.85659999999996,248.38989999999995,286.61285714285714,281.4814285714287,278.1300000000001,247.22639999999998,246.50799999999998,246.03880000000035,248.48235000000005,248.30275000000006,248.18544999999992,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222.26,254,74143,32834.09999999998,65.85427784945938,NaN,NaN
2015-07-13T20:00:00-04:00,292.6,297.25,286,286.83,286.98714285714266,247.85119999999995,248.18804999999992,287.81857142857143,293.1014285714286,285.4042857142858,247.96760000000003,248.70719999999997,247.62960000000032,248.21715000000012,248.40205000000003,248.13264999999996,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222.26,254,23493,33231.74999999998,61.79257647732012,NaN,NaN
2015-07-14T20:00:00-04:00,286.87,294.44,283.51,285.42,289.1157142857141,248.81239999999997,248.03569999999993,289.3171428571428,290.9800000000001,298.9042857142857,248.84060000000002,249.07339999999996,250.18280000000027,248.0427500000001,248.10095,248.3782999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222.26,254,21709,33882.949999999975,60.81396982501698,NaN,NaN
2015-07-15T20:00:00-04:00,285.42,295,275.21,278.94,290.50285714285695,249.65419999999995,247.84569999999994,291.42857142857144,291.8314285714286,294.32571428571435,249.7838,249.84019999999998,250.1894000000003,247.87810000000007,247.89220000000006,247.97949999999994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222.26,254,52942,36023.24999999998,56.39375431219716,NaN,NaN
2015-07-16T20:00:00-04:00,278.93,281.55,272,279.82,289.71142857142837,250.51339999999993,247.68159999999992,289.5857142857143,291.43714285714293,292.0414285714286,250.49580000000003,250.755,250.83960000000027,247.67720000000008,247.74200000000005,247.76314999999994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,222.26,254,25307,36381.64999999998,56.852412298438836,NaN,NaN
2015-07-17T20:00:00-04:00,279.52,283.33,276.12,277.25,287.435714285714,251.32799999999995,247.5138499999999,287.8028571428571,287.55142857142863,290.3285714285715,251.37940000000003,251.34420000000003,251.7330000000003,247.52670000000006,247.51790000000005,247.6150999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,222.26,254,15357,36506.299999999974,55.0319150650702,NaN,NaN
2015-07-18T20:00:00-04:00,277.25,279.18,274.69,275.04,282.2785714285712,252.17799999999997,247.2775499999999,282.5942857142857,283.3285714285715,282.95142857142866,252.22220000000004,252.32499999999996,252.2722000000003,247.2886000000001,247.31430000000003,247.30109999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,222.26,254,7995,35170.09999999998,53.446991849239836,NaN,NaN
2015-07-19T20:00:00-04:00,275.04,280.5,273.5,280.2,280.4999999999998,253.20799999999997,247.10374999999993,279.7628571428572,280.3942857142858,281.4957142857143,253.10480000000007,253.1932,253.34740000000028,247.0779500000001,247.1000500000001,247.13859999999994,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222.26,254,12332,33424.299999999974,56.590539855108034,NaN,NaN
2015-07-20T20:00:00-04:00,280.2,282.1,275.09,275.55,278.8885714285712,254.27899999999994,246.90244999999987,279.55285714285714,278.0785714285715,279.02571428571434,254.37200000000004,254.1656,254.2982000000003,246.92570000000012,246.8741000000001,246.90724999999992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222.26,254,13030,32999.64999999998,53.1100754195099,NaN,NaN
2015-07-21T20:00:00-04:00,275.55,278.39,274.5,277.99,277.82714285714263,255.34519999999992,246.9012999999999,277.47857142857146,278.80714285714294,276.59571428571434,255.29640000000003,255.4824,255.17280000000036,246.8891000000001,246.93560000000005,246.85819999999993,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222.26,254,10925,32680.749999999978,54.684989988375854,NaN,NaN
2015-07-22T20:00:00-04:00,277.88,278.44,275.56,276.51,277.47999999999973,256.37319999999994,246.9628999999999,277.69142857142856,276.99428571428575,278.98714285714294,256.40280000000007,256.30519999999996,256.58420000000035,246.97030000000007,246.94590000000008,247.01564999999988,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222.26,254,5421,32376.349999999977,53.51096637289445,NaN,NaN
2015-07-23T20:00:00-04:00,276.48,289.93,276.02,288.6,278.7342857142855,257.68039999999996,247.03169999999992,277.00714285714287,277.43000000000006,276.38428571428574,257.43860000000006,257.4978,257.3514000000003,246.97125000000008,246.98605,246.94944999999993,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222.26,254,24283,33105.14999999998,60.89638150473432,NaN,NaN
2015-07-24T20:00:00-04:00,288.58,292.35,286.39,289.37,280.46571428571406,258.97759999999994,247.03639999999996,280.35571428571427,276.90142857142865,277.53571428571433,258.9622000000001,258.47860000000003,258.5674000000003,247.03255000000004,246.9116500000001,246.93384999999984,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222.26,254,11553,31291.049999999977,61.31786822997806,NaN,NaN
2015-07-25T20:00:00-04:00,289.36,294.57,288.12,293.01,283.0328571428569,260.3246,247.01149999999996,282.5128571428571,282.29285714285714,277.1114285714286,260.25180000000006,260.221,259.49560000000025,246.99330000000006,246.98560000000006,246.8042499999999,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222.26,254,9249,28923.599999999977,63.33007373325768,NaN,NaN
2015-07-26T20:00:00-04:00,293,298.74,286,294.84,285.12428571428546,261.7562,247.06964999999997,284.8628571428571,283.8228571428572,283.4928571428572,261.71960000000007,261.57400000000007,261.5278000000003,247.06050000000002,247.02410000000012,247.01254999999983,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222.26,254,25446,29081.049999999977,64.33455978543404,NaN,NaN
2015-07-27T20:00:00-04:00,294.73,298.93,293.61,295.23,287.935714285714,263.0856,247.09324999999998,287.87999999999994,287.3571428571429,285.79714285714283,263.0778000000001,263.0046,262.78620000000035,247.09130000000002,247.07300000000006,247.01839999999993,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222.26,254,14339,28041.599999999977,64.55738168509365,NaN,NaN
2015-07-28T20:00:00-04:00,295.24,295.68,286.02,289.92,289.63999999999976,264.30279999999993,247.1627,290.3985714285714,290.2871428571429,289.5028571428572,264.4090000000001,264.39340000000004,264.2836000000003,247.18925000000002,247.18535000000003,247.15789999999987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222.26,254,15779,27631.099999999977,59.13980840716827,NaN,NaN
2015-07-29T20:00:00-04:00,289.92,291,284.01,288.21,291.31142857142834,265.49499999999995,247.26740000000007,291.55571428571426,293.0728571428572,292.9057142857143,265.5292000000001,265.7416,265.7182000000003,247.27595000000002,247.32905000000005,247.32319999999982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222.26,254,12113,23754.699999999975,57.46730882204419,NaN,NaN
2015-07-30T20:00:00-04:00,288.02,289.85,281,284.45,290.7185714285712,266.58399999999995,247.34590000000003,291.2557142857142,291.7442857142858,294.02000000000004,266.65920000000006,266.7276,267.04620000000034,247.3647,247.3818,247.46144999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222.26,254,14442,22567.699999999975,53.860423867406965,NaN,NaN
2015-07-31T20:00:00-04:00,284.45,284.99,276.53,280.31,289.4242857142855,267.59919999999994,247.60710000000003,290.01571428571424,291.0900000000001,291.8228571428572,267.6820000000001,267.8323999999999,267.93500000000034,247.62780000000004,247.6654,247.69104999999985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,222.26,254,12289,20107.349999999977,50.129615168017025,NaN,NaN
2015-08-01T20:00:00-04:00,280.31,283.44,276.26,282.44,287.9142857142855,268.59059999999994,248.10930000000005,287.60999999999996,288.79285714285714,290.4042857142857,268.5480000000001,268.7136,268.9392000000003,248.09865000000002,248.14005,248.19644999999988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,222.26,254,11709,16985.649999999976,51.972863515064226,NaN,NaN
2015-08-02T20:00:00-04:00,282.44,287.05,279.7,281.28,285.9771428571426,269.5454,248.46665000000004,286.14285714285705,285.5342857142857,287.30857142857144,269.5686000000001,269.4833999999999,269.73180000000036,248.47245000000007,248.45114999999998,248.51324999999986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,222.26,254,14777,16549.849999999977,50.87013875785874,NaN,NaN
2015-08-03T20:00:00-04:00,281.28,285.94,281.28,285.47,284.58285714285694,270.5152,248.85150000000004,283.98428571428565,284.3157142857143,283.4028571428571,270.43140000000017,270.4778,270.3500000000003,248.83055000000007,248.84215,248.8101999999999,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222.26,254,11962,16062.499999999976,54.6158588284418,NaN,NaN
2015-08-04T20:00:00-04:00,285.47,285.94,281.49,282.61,283.53857142857123,271.12399999999997,249.25910000000007,283.9471428571428,282.75,283.2471428571429,271.18120000000005,271.01359999999994,271.0832000000003,249.27340000000012,249.2315,249.24889999999996,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222.26,254,7625,13796.649999999976,51.71742514203781,NaN,NaN
2015-08-05T20:00:00-04:00,282.58,282.58,278,279.08,282.2342857142855,271.72659999999996,249.59935000000007,282.7385714285714,283.5557142857143,281.76,271.79720000000015,271.91159999999996,271.6602000000004,249.61700000000008,249.64560000000006,249.58274999999986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222.26,254,10106,13036.599999999977,48.30964327630177,NaN,NaN
2015-08-06T20:00:00-04:00,279.08,281,276.07,280.19,281.6257142857141,272.3402,249.9193000000001,281.4671428571428,282.47571428571433,283.7014285714286,272.3180000000001,272.4592,272.63080000000025,249.91375000000008,249.94905000000006,249.9919499999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222.26,254,12660,12901.749999999976,49.4378619402894,NaN,NaN
2015-08-07T20:00:00-04:00,280.04,280.32,260.62,261.34,278.91571428571405,272.67539999999997,250.16545000000013,281.6085714285714,281.2914285714286,282.80428571428575,273.05240000000015,273.008,273.2198000000004,250.2597000000001,250.24860000000004,250.30154999999988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,222.26,254,36946,14349.299999999977,35.33373153625564,NaN,NaN
2015-08-08T20:00:00-04:00,261.34,267.6,260.73,265.58,276.50714285714264,273.07939999999996,250.35295000000013,275.90142857142854,281.2871428571429,280.8114285714285,272.99460000000016,273.7486,273.68200000000036,250.33175000000006,250.52025000000006,250.50359999999992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,222.26,254,20858,14775.599999999977,39.51378852976685,NaN,NaN
2015-08-09T20:00:00-04:00,265.69,267.72,262.17,265.1,274.1957142857141,273.49639999999994,250.50495000000018,274.2642857142856,273.05285714285714,281.13142857142856,273.5060000000001,273.33639999999997,274.46740000000034,250.50735000000003,250.46494999999996,250.74769999999992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,222.26,254,10780,14663.099999999977,39.20482728127778,NaN,NaN
2015-08-10T20:00:00-04:00,265.09,272.99,264.81,271.96,272.26571428571407,274.00219999999996,250.69915000000015,271.2857142857142,271.42285714285714,269.6057142857142,273.8650000000001,273.88419999999996,273.6298000000004,250.66485,250.66965000000005,250.6060499999998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,222.26,254,12621,14747.899999999976,45.73524213503978,NaN,NaN
2015-08-11T20:00:00-04:00,271.97,273.75,265.8,267.1,270.0499999999998,274.4592,250.79135000000016,270.74428571428564,268.7842857142858,268.98999999999995,274.5564000000001,274.282,274.31080000000037,250.81564999999998,250.74705000000006,250.75424999999993,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222.26,254,16276,15290.649999999976,42.2709794013575,NaN,NaN
2015-08-12T20:00:00-04:00,267.09,268,263.33,264.47,267.96285714285693,274.95259999999996,250.8400500000002,268.33857142857136,269.7271428571429,266.78714285714284,275.0052000000002,275.1995999999999,274.78800000000035,250.8532,250.90180000000007,250.7988999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222.26,254,12869,14719.949999999977,40.48389016208877,NaN,NaN
2015-08-13T20:00:00-04:00,264.47,268.97,262.13,266.09,265.94857142857126,275.43339999999995,250.7904500000002,265.71714285714273,266.4685714285714,268.5514285714286,275.4010000000001,275.5062,275.7978000000003,250.78235,250.80865000000009,250.8815499999999,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222.26,254,13566,14820.599999999977,42.10745821329932,NaN,NaN
2015-08-14T20:00:00-04:00,266.32,267.76,260.96,262.2,266.0714285714284,275.81159999999994,250.77600000000024,266.62714285714276,266.1642857142857,267.2914285714285,275.88940000000014,275.8245999999999,275.98240000000044,250.79544999999996,250.7792500000001,250.81869999999984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222.26,254,10379,14877.099999999977,39.33279641745369,NaN,NaN
2015-08-15T20:00:00-04:00,262.04,262.9,256.5,259.9,265.2599999999998,275.9774,250.90300000000025,265.58857142857136,266.7,266.0057142857143,276.0234000000001,276.1789999999999,276.08180000000027,250.91449999999998,250.9534000000001,250.9290999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222.26,254,27210,14965.299999999977,37.7489298546006,NaN,NaN
2015-08-16T20:00:00-04:00,259.9,262.37,257.4,258.49,264.3157142857141,276.17299999999994,251.0304000000002,264.5171428571428,265.17428571428576,266.84142857142854,276.2012000000001,276.2931999999999,276.5266000000003,251.03744999999998,251.06045000000012,251.1187999999998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,222.26,254,9932,14744.949999999977,36.771356451894206,NaN,NaN
2015-08-17T20:00:00-04:00,258.5,258.5,162,194.52381,253.2534014285713,274.92967619999996,250.87081905000025,262.3914285714285,262.7942857142857,263.78000000000003,276.20900000000006,276.26539999999994,276.4034000000004,251.19064999999992,251.20475000000022,251.2392499999998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,222.26,254,81457,18028.849999999977,16.233127583529395,NaN,NaN
2015-08-18T20:00:00-04:00,194.52381,255.08,178.12,226.32,247.427687142857,274.19827619999995,250.92341905000023,242.88537428571416,261.16142857142853,261.7657142857143,273.5623524000001,276.121,276.20560000000035,250.76443809999992,251.40410000000014,251.4252499999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,222.26,254,84862,21666.299999999977,35.51404714832917,NaN,NaN
2015-08-19T20:00:00-04:00,226.31,237.94,226.27,235.54,243.29482999999985,273.7470761999999,250.96651905000022,241.97768714285704,232.89306142857137,260.3071428571428,273.5626762000001,272.29082859999994,276.1288000000003,250.9204190499999,250.6024571500001,251.56194999999983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,222.26,254,26284,22258.399999999976,39.83834628336822,NaN,NaN
2015-08-20T20:00:00-04:00,235.55,236.43,230.52,232.17,238.4491157142856,273.3000761999999,250.93241905000022,238.9305442857142,236.29625857142852,222.66931999999994,273.36747620000017,272.9986762,271.0909048000004,250.94926904999988,250.8570690500001,250.38012619999986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,222.26,254,12960,22291.949999999975,38.813825622477914,NaN,NaN
2015-08-21T20:00:00-04:00,232.46,234.71,221.77,230.27,233.887687142857,272.78367619999995,250.94396905000016,234.15911571428563,235.1219728571428,231.17054428571424,272.82167620000007,272.95647619999994,272.4032762000003,250.95346904999988,250.98716905000015,250.84886904999988,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222.26,254,20942,22753.599999999977,38.21708532815592,NaN,NaN
2015-08-22T20:00:00-04:00,230.33,232.88,225.58,228.53,229.40625857142845,272.1426761999999,250.94771905000016,229.65482999999992,230.19768714285712,231.6419728571428,272.17747620000006,272.2534762,272.45567620000037,250.95641904999985,250.97541905000014,251.02596904999996,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222.26,254,12008,22615.149999999976,37.64626278784342,NaN,NaN
2015-08-23T20:00:00-04:00,228.1,228.69,207.62,210.5,222.55054428571415,270.91347619999993,250.91786905000018,225.12625857142848,225.62340142857138,226.43768714285716,271.27407620000014,271.34367619999995,271.4576762000003,251.0080190499999,251.0254190500001,251.05391904999985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222.26,254,54058,24719.949999999975,32.26794964864352,NaN,NaN
2015-08-24T20:00:00-04:00,210.49,228.77,196.6,222.03,226.47999999999988,269.9694762,250.9147690500002,224.83285714285708,229.98428571428568,230.73,269.7388762000001,270.46007620000006,270.56447620000034,250.85711904999985,251.0374190500001,251.06351904999985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222.26,254,68292,27753.299999999977,38.33504598315841,NaN,NaN
2015-08-25T20:00:00-04:00,222.7,232.38,220.1,226.12,226.4514285714284,269.1774761999999,250.9013690500002,225.86714285714274,222.57285714285712,230.29999999999998,269.0956762000001,268.6344762,269.7162762000004,250.88091904999987,250.76561905000014,251.03606904999987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,222.26,254,23758,28435.899999999976,40.3753332403014,NaN,NaN
2015-08-26T20:00:00-04:00,226.13,229.5,224,225.8,225.0599999999999,268.2830761999999,250.9111190500002,225.10571428571419,223.93714285714282,218.99571428571429,268.2894762000001,268.12587620000005,267.43407620000033,250.9127190499999,250.8718190500001,250.69886904999987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,222.26,254,11732,28389.499999999978,40.2630871223862,NaN,NaN
2015-08-27T20:00:00-04:00,225.66,238.9,220.11,231.83,225.01142857142844,267.53507619999993,250.96786905000016,224.1499999999999,224.24142857142851,222.48857142857145,267.4144762,267.4272762,267.1818762000004,250.9377190499999,250.9409190500002,250.87956904999993,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222.26,254,27303,27907.349999999977,43.45326403921686,NaN,NaN
2015-08-28T20:00:00-04:00,232.08,234.03,227.16,230.75,225.07999999999987,266.44287619999994,251.01726905000018,225.2342857142856,223.51142857142852,223.64857142857142,266.4644762000001,266.22327619999993,266.2424762000004,251.02266904999985,250.96236905000023,250.96716904999997,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222.26,254,10036,27366.249999999978,43.01023223184876,NaN,NaN
2015-08-29T20:00:00-04:00,230.9,233.96,225.2,229.99,225.28857142857132,265.1790761999999,251.06821905000015,225.39714285714277,225.70571428571424,223.12142857142857,265.1942762000001,265.23747619999995,264.8756762000003,251.07201904999982,251.08281905000018,250.99236905,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222.26,254,8809,27267.699999999975,42.68045846957279,NaN,NaN
2015-08-30T20:00:00-04:00,229.99,233.69,225.31,231.35,228.26714285714274,263.5832761999999,251.1122190500002,228.0728571428571,228.28999999999996,228.75285714285715,263.5560762000001,263.58647619999994,263.6512762000004,251.10541904999982,251.11301905000016,251.12921904999996,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222.26,254,10879,27180.599999999977,43.51507478274708,NaN,NaN
2015-08-31T20:00:00-04:00,231.06,232.39,226.55,228.24,229.15428571428558,262.29507619999987,251.07276905000018,229.59857142857135,229.20999999999998,229.53571428571428,262.3572762000001,262.30287619999996,262.34847620000033,251.08831904999985,251.07471905000017,251.0861190499999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222.26,254,9798,26856.699999999975,42.00871161819112,NaN,NaN
2015-09-01T20:00:00-04:00,228.24,231.89,226.51,229.71,229.66714285714275,261.15267619999986,250.93631905000018,229.4571428571428,230.34571428571422,229.76285714285717,261.12327620000013,261.24767619999994,261.1660762000003,250.9289690499998,250.96006905000016,250.93966904999988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222.26,254,9007,26663.599999999977,43.012883973385684,NaN,NaN
2015-09-02T20:00:00-04:00,229.71,229.96,226.1,227.25,229.87428571428558,259.9892761999999,250.89316905000015,230.22571428571422,229.80571428571426,231.1385714285714,260.03847620000016,259.97967619999986,260.16627620000037,250.90546904999982,250.89076905000016,250.93741904999985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,222.26,254,6893,26329.949999999975,41.71121428283323,NaN,NaN
2015-09-03T20:00:00-04:00,227.29,231.66,227.01,230.89,229.73999999999987,259.0282761999999,250.88011905000013,229.21999999999994,229.9228571428571,229.29285714285714,258.95547620000013,259.0538761999999,258.96567620000036,250.86191904999978,250.88651905000017,250.8644690499999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,222.26,254,10782,26350.099999999977,44.39275601863524,NaN,NaN
2015-09-04T20:00:00-04:00,230.88,239.76,230.01,235.84,230.46714285714273,258.14867619999984,250.83931905000017,229.7599999999999,228.71999999999997,229.77428571428572,258.0496762000002,257.90407619999996,258.0516762000003,250.81456904999976,250.77816905000017,250.81506904999992,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222.26,254,12183,25598.749999999978,47.90272333794857,NaN,NaN
2015-09-05T20:00:00-04:00,235.84,248.48,235.5,240.97,232.03571428571416,257.4230761999999,250.8628190500001,231.30285714285702,229.8885714285714,228.32857142857142,257.3204762000002,257.12247619999994,256.90407620000036,250.8371690499998,250.78766905000015,250.73306904999993,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222.26,254,20487,26126.499999999978,51.331332690983956,NaN,NaN
2015-09-06T20:00:00-04:00,241,243,239.03,240.85,233.39285714285703,256.7392761999999,250.86706905000014,233.4099999999999,231.94428571428566,229.82285714285712,256.74167620000014,256.5364762,256.23947620000035,250.8676690499998,250.8163690500001,250.7421190499999,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222.26,254,6905,22398.899999999976,51.24637265675815,NaN,NaN
2015-09-07T20:00:00-04:00,240.91,247.68,240.27,244.2,235.67285714285705,256.01927619999987,250.86556905000015,235.19428571428563,235.22857142857143,233.02999999999997,255.95227620000017,255.95707619999993,255.64927620000037,250.84881904999978,250.85001905000018,250.77306904999983,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222.26,254,16316,18971.599999999977,53.55735855660582,NaN,NaN
2015-09-08T20:00:00-04:00,244.2,245.57,238.38,239.07,237.0099999999999,255.2896761999999,250.83321905000014,237.74285714285708,236.78571428571422,236.83714285714285,255.39227620000023,255.25827619999995,255.2654762000003,250.85886904999973,250.82536905000012,250.8271690499999,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222.26,254,15519,18433.349999999977,49.674255054177735,NaN,NaN
2015-09-09T20:00:00-04:00,238.97,241.9,237.01,239.49,238.7585714285713,254.51967619999988,250.8481690500001,238.69857142857134,240.16428571428565,238.72857142857137,254.51127620000022,254.71647619999996,254.51547620000034,250.84606904999978,250.89736905000012,250.84711904999986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222.26,254,10768,18323.749999999978,49.99392308832866,NaN,NaN
