time,open,high,low,close,Short MA,Mid MA,Long MA,Short MA Forecast 1,Short MA Forecast 2,Short MA Forecast 3,Mid MA Forecast 1,Mid MA Forecast 2,Mid MA Forecast 3,Long MA Forecast 1,Long MA Forecast 2,Long MA Forecast 3,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Plot,Plot,Volume,Volume MA,RSI,Premium Index,Funding Rate
2022-01-08T23:00:00-05:00,41848,42120,41824.0668772,42107,41902.72921830717,41788.549039546975,44969.788051430565,41865.74415089997,41944.85714285715,41822.71428571427,41783.37113011012,41794.44694898395,41777.34694898362,44968.493574071246,44971.26252878963,44966.98752878982,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40732,47081,38.63956521,193.1510458844975,56.13147847902516,-0.08687500000000001,-0.036875000000000005
2022-01-09T00:00:00-05:00,42102,42105,41732,41764.70160754,41877.25801938431,41787.41969902438,44946.84824585882,41926.15778973569,41852.187654921436,41970.857142857116,41794.26566687372,41783.90984799955,41800.52357631022,44948.55973782105,44945.97078310243,44950.12421518036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40732,47081,127.59661799,195.9472512914975,50.03873514550108,-0.09350000000000001,-0.04350000000000001
2022-01-09T01:00:00-05:00,41765,41950.80384025,41693,41888.31449185,41906.731518220025,41791.22598886138,44924.68981831807,41889.07253474712,41986.87207545001,41875.91687322855,41788.75373117532,41802.445666873544,41786.911938562225,44924.07175389645,44927.49473782093,44923.61130574336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40732,47081,61.5196489,191.2962356309975,52.06234484561008,-0.08230625000000001,-0.03230625000000001
2022-01-09T02:00:00-05:00,41889,41920.54527962,41811,41826,41914.1600896486,41790.92598886137,44902.729818318076,41923.06215991283,41887.744192967155,42034.4435040214,41792.17227869852,41787.227763325944,41807.76566687322,44903.041390777245,44901.80526193404,44906.93973782111,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,40732,47081,34.98862851,189.7774903009975,50.94218273583797,-0.07357500000000002,-0.023575000000000013
2022-01-09T03:00:00-05:00,41821.34917572,41957,41632,41678,41891.017232505736,41793.74598886137,44877.81981831808,41912.16008964855,41929.96423017715,41876.987279758556,41796.70598886151,41799.19856853534,41791.781795476425,44878.559818318005,44879.18296323637,44877.328769971915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,40732,47081,66.76858374,190.8782056289975,48.28496921545065,-0.06754583333333335,-0.017545833333333344
2022-01-09T04:00:00-05:00,41678,41778,41502,41525,41805.30294679145,41790.24598886137,44851.44981831807,41827.16008964855,41869.44580393429,41896.15201472712,41793.305988861524,41799.22598886134,41802.96485837202,44852.21481831801,44853.69481831789,44854.6295356958,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,40732,47081,77.79646726,187.9927207644975,45.63488160856517,-0.062257142857142865,-0.012257142857142862
2022-01-09T05:00:00-05:00,41530,41742,41441,41657,41778.00229991288,41781.80598886137,44825.61981831807,41759.14515705569,41802.85944277001,41866.28801419855,41779.165988861525,41785.28598886134,41794.16598886102,44824.95981831801,44826.48981831789,44828.70981831806,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,40732,47081,69.93157865,186.64488205749754,48.27264437283385,-0.05650312500000001,-0.006503125000000005
2022-01-09T06:00:00-05:00,41657,41995,41657,41882,41745.85944277002,41771.10598886137,44800.93981831807,41713.71658562712,41676.00229991286,41741.57372848427,41766.605988861535,41761.32598886134,41770.50598886101,44799.81481831801,44798.49481831789,44800.78981831806,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40732,47081,118.4550742,180.50306836249754,52.502981816135616,-0.019925,0.010000000000000002
2022-01-09T07:00:00-05:00,41878,41941,41703.27656737,41756,41744.61635597859,41762.525988861365,44776.17481831807,41762.61635597854,41698.33064169286,41641.75921312141,41765.04598886152,41756.04598886134,41748.12598886102,44776.804818318014,44774.5548183179,44772.57481831805,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40732,47081,161.42373554,177.31922797099753,50.03521990222562,-0.0313375,0.010000000000000002
2022-01-09T08:00:00-05:00,41759,41900,41486,41486,41687.14285714288,41747.08598886137,44747.51068541987,41725.71428571426,41761.7142857143,41665.285714285696,41752.485988861525,41757.525988861344,41744.025988861016,44748.860685419815,44750.1206854197,44746.74568541985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40732,47081,238.85586963,168.99106629749753,45.139119919204674,-0.03755,0.010000000000000002
2022-01-09T09:00:00-05:00,41484.97415213,41747,41482.70181219,41551,41647.85714285716,41730.00598886137,44720.33068541987,41638.5714285714,41715.7142857143,41769.71428571427,41728.705988861526,41739.50598886134,41747.065988861024,44720.00568541981,44722.7056854197,44724.59568541986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40732,47081,194.29923465,141.59993085499752,46.496467879256286,-0.0389375,0.010000000000000002
2022-01-09T10:00:00-05:00,41550.14653765,41713,41240,41643,41642.85714285716,41733.48598886137,44692.40568541987,41629.71428571425,41611.14285714286,41726.85714285712,41731.64598886153,41729.04598886135,41745.245988861025,44691.945685419814,44691.29568541971,44695.34568541986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,40732,47081,380.53956049,134.51370364399753,48.44090051541878,-0.042980000000000004,0.0070199999999999985
2022-01-09T11:00:00-05:00,41640,42150,41586,42146,41731.57142857144,41738.70514669777,44667.45743217502,41659.71428571425,41633.42857142858,41605.57142857141,41728.64514669792,41724.96514669775,41721.06514669741,44664.94243217497,44664.02243217486,44663.047432175,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40732,47081,281.74676548,141.35390159399753,57.52890870364692,-0.04474166666666667,0.00525833333333333
2022-01-09T12:00:00-05:00,42148,42211,41890,42102,41795.142857142884,41754.09557472697,44642.27243217503,41801.428571428536,41657.7142857143,41618.285714285696,41754.97557472713,41734.855574726935,41729.33557472661,44642.49243217497,44637.462432174856,44636.082432175,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40732,47081,213.17077657,130.20699261299754,56.58925732501323,-0.04403214285714286,0.005967857142857143
2022-01-09T13:00:00-05:00,42104,42275,41929.94688178,41985,41809.85714285716,41750.23557472697,44617.74743217502,41826.571428571406,41839.14285714286,41623.57142857141,41752.575574727125,41754.335574726945,41724.15557472662,44618.33243217497,44618.772432174854,44611.227432175,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40732,47081,227.70346759,134.73567496349753,54.060659124018585,-0.045403125,0.004596875
2022-01-09T14:00:00-05:00,41976.66452161,42758,41943,42720,41947.57142857146,41765.05557472697,44597.507432175014,41842.571428571406,41876.00000000001,41894.85714285712,41750.355574727124,41755.03557472694,41757.67557472662,44593.83243217498,44595.00243217485,44595.662432175,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40732,47081,423.54609074,153.15522569799754,64.7243399864542,-0.0718,-0.0218
2022-01-09T15:00:00-05:00,42713,42801,42381,42455,42086.00000000002,41780.30776618377,44574.24743217503,42123.857142857116,41913.85714285715,41963.999999999985,41785.607766183915,41756.20776618374,41763.227766183416,44575.57243217498,44568.22243217486,44569.977432175,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40732,47081,196.72397062,156.18720606499753,59.37308988936913,-0.0733625,-0.023362499999999994
2022-01-09T16:00:00-05:00,42435,42531,42277,42302,42193.28571428573,41791.02776618376,44550.512432175026,42215.14285714283,42290.85714285715,41975.85714285712,41794.08776618392,41804.68776618374,41760.58776618342,44551.27743217498,44553.92743217486,44542.902432175,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40732,47081,84.94868378,156.0623557699975,56.47015790390891,-0.07310833333333333,-0.023108333333333328
2022-01-09T17:00:00-05:00,42301.92231909,42482,42087.92644211,42197,42272.428571428594,41796.82776618377,44526.75743217503,42287.428571428536,42331.142857142855,42444.71428571427,41798.92776618392,41805.04776618374,41820.94776618342,44527.28243217498,44528.81243217486,44532.787432175,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40732,47081,101.9395009,157.5142970879975,54.500765040488645,-0.07225625,-0.02225624999999999
2022-01-09T18:00:00-05:00,42197,42279.88573311,41777,41856,42231.00000000002,41796.367766183765,44499.832432175026,42279.71428571425,42309.71428571428,42375.285714285696,41803.187766183924,41807.38776618375,41816.56776618342,44501.537432174984,44502.587432174856,44504.882432175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40732,47081,270.76436631,168.56790933799752,48.57583294557297,-0.066175,-0.016174999999999995
2022-01-09T19:00:00-05:00,41861,42045,41637,41660,42167.85714285717,41798.88776618377,44471.652432175026,42195.85714285711,42293.28571428572,42338.285714285696,41802.80776618392,41816.447766183745,41822.74776618343,44472.63243217498,44476.04243217486,44477.61743217499,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40732,47081,468.20411039,190.04613659699754,45.51313672802504,-0.06269999999999999,-0.012699999999999989
2022-01-09T20:00:00-05:00,41661.72928136,41859,41602,41824,42144.85714285717,41804.407766183765,44441.95243217503,42121.428571428536,42177.42857142857,42323.57142857141,41801.12776618392,41808.96776618375,41829.42776618342,44441.13243217498,44443.09243217486,44448.20743217499,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,40732,47081,205.94518938,193.96356516649752,48.44233880999989,-0.061724999999999995,-0.011724999999999992
2022-01-09T21:00:00-05:00,41824,42024,41734,41949,42034.714285714304,41803.62776618377,44413.83743217503,42016.85714285711,41970,42053.999999999985,41801.12776618392,41794.56776618375,41806.32776618342,44413.21243217498,44411.57243217486,44414.51243217499,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,40732,47081,190.95846422,200.4355059324975,50.62129294869815,-0.060828125,-0.010828124999999994
2022-01-09T22:00:00-05:00,41950.12570497,42011,41875,41999.54724296,41969.649606137165,41805.69871104297,44387.10539695073,41962.42857142854,41926.71428571428,41856.42857142856,41804.687766183924,41799.68776618374,41789.84776618342,44386.85266073588,44385.60266073576,44383.14266073588,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40732,47081,121.33978458,204.7530637359975,51.51366585155823,-0.047175,0.002825000000000001
2022-01-09T23:00:00-05:00,41993,42270,41947,42222,41958.22103470859,41812.038711042966,44361.00039695073,41926.44206941711,41912,41858.42857142856,41807.589655902324,41805.567766183754,41798.06776618342,44359.88813316547,44359.38266073576,44357.50766073589,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40732,47081,152.30007682,209.02963838999753,55.338924787516355,-0.0473375,0.002662500000000005
2022-01-10T00:00:00-05:00,42225,42248,41975,42048.73361178,41937.04012210574,41816.81338327857,44334.564065009625,41961.79246327997,41898.23453269714,41876.57142857141,41820.278711043116,41811.380600761346,41808.347766183426,44335.43039695067,44333.20586938016,44332.447660735896,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40732,47081,108.26201202,210.55291562799752,51.9041016468619,-0.05185,-0.0018499999999999975
2022-01-10T01:00:00-05:00,42043,42060,41835,41949,41950.32583639146,41817.553383278566,44307.10906500962,41964.57349521711,42014.078177565716,41918.74128169141,41819.548055514315,41826.47871104295,41813.13154562022,44307.607733068464,44309.340396950574,44306.00360559509,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40732,47081,232.15863854,218.6642686224975,49.98105000583324,-0.05491875,-0.0049187499999999995
2022-01-10T02:00:00-05:00,41943,42174,41926.53241411,42069,42008.75440782002,41819.21338327857,44278.719065009616,41991.61155067712,42020.10686832858,42094.363891851404,41816.81338327871,41820.802727749746,41831.19871104262,44278.11906500957,44279.11640112727,44281.7153969507,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40732,47081,145.96632351,220.03983108799747,52.27235879868153,-0.053459999999999994,-0.003459999999999991
2022-01-10T03:00:00-05:00,42069,42129,41735,41831,42009.75440782002,41817.15338327857,44249.594065009616,42043.754407819964,42009.4686935343,42052.211670011406,41821.91338327872,41817.11338327855,41823.09739998502,44250.78406500957,44249.584065009476,44251.08006918629,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40732,47081,253.9834803,224.6678183259975,47.61369537977371,-0.05197083333333333,-0.0019708333333333244
2022-01-10T04:00:00-05:00,41826,41945.04753213,41726,41811,41990.04012210574,41814.793383278564,44221.73050167917,41992.89726496283,42060.89726496286,42009.46869353427,41815.19338327872,41824.71338327855,41817.513383278216,44221.83050167912,44224.21050167902,44222.41050167914,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40732,47081,178.79646066,221.6648478774975,47.23274349165216,-0.052375,-0.002374999999999995
2022-01-10T05:00:00-05:00,41822.00245819,41989,41783,41800.95269922,41961.66947300002,41811.332437262965,44193.82026517527,41963.10480168282,41968.81908739715,42070.819087397125,41811.533383278715,41812.33338327855,41826.613383278214,44193.87050167913,44194.07050167902,44197.640501679154,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,40732,47081,91.486596,216.5242159449975,47.029175404063615,-0.053024999999999996,-0.003024999999999993
2022-01-10T06:00:00-05:00,41800,41801,41477,41569,41868.383758714306,41799.472437262964,44164.905265175265,41901.51985860282,41904.390515968575,41912.96194453998,41804.11149124752,41804.51338327855,41805.71338327822,44166.06502867132,44166.165501679025,44166.46550167915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,40732,47081,242.34435425,209.61445563299753,42.477605072759324,-0.017575,0.010000000000000002
2022-01-10T07:00:00-05:00,41569,41609,40951,40976.77414893,41715.246692592875,41780.44792024156,44135.26164331381,41799.85038560282,41866.12258537999,41870.42857142856,41792.29243726311,41801.57054523175,41802.17338327822,44138.22277256913,44140.542299561224,44140.693009073046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,40732,47081,350.59171907,213.05670331249752,33.549609328717196,-0.011975,0.010000000000000002
2022-01-10T08:00:00-05:00,40973,41072,40731,40783,41548.675264021454,41757.00792024156,44103.79664331381,41576.35728529711,41745.56467131714,41844.97297098283,41760.88340322031,41784.57243726295,41798.48959921583,44104.765514058425,44110.687772569014,44114.167063057444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,40732,47081,294.4290659,217.11961777899756,31.236235584983774,-0.016066666666666663,0.009999999999999998
2022-01-10T09:00:00-05:00,40773,41250,39672.88479242,40798,41367.10383545002,41735.042566608565,44072.08164331381,41364.960978307114,41420.325020858574,41674.13609988856,41734.742566608715,41742.49353256575,41778.02708362962,44072.006643313776,44073.94438480296,44082.827772569144,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,40732,47081,2520.2049839,331.74469359449756,31.629250272898915,-0.01506875,0.01
2022-01-10T10:00:00-05:00,40793,41224,40585,41005,41249.10383545002,41716.96256660856,44041.196643313815,41219.532406878534,41215.24669259286,41298.292756419985,41712.82256660872,41712.22256660855,41723.84901554403,44040.161643313775,44040.011643313665,44042.91825554775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,40732,47081,532.14262584,337.1745203494975,36.982006647991355,-0.025485,0.010000000000000002
2022-01-10T11:00:00-05:00,40994,41989,40876,41929,41265.960978307165,41720.722566608565,44014.67164331381,41133.96097830711,41074.81812116429,41068.3895497357,41702.24256660872,41693.962566608556,41693.06256660822,44010.051643313775,44007.981643313666,44007.756643313805,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40732,47081,900.45717154,372.3611803954975,54.21372987494964,-0.029525,0.009999999999999998
2022-01-10T12:00:00-05:00,41932,42123.58986732,40578.8841621,41224,41183.53916413288,41713.06256660856,43984.35664331381,41284.25344984711,41020.25344984715,40931.53916413284,41727.16256660872,41690.202566608554,41677.78256660822,43987.881643313776,43978.64164331366,43975.536643313804,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40732,47081,1397.67224912,437.99735866249756,44.267640753647775,-0.033475,0.010000000000000002
2022-01-10T13:00:00-05:00,41222,41753,41151,41637.50636997,41193.3257884143,41718.99269400796,43956.64417516366,41134.25344984711,41335.68202127572,40939.682021275694,41710.72256660872,41738.922566608555,41683.482566608225,43954.576643313776,43961.62664331366,43947.7666433138,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40732,47081,298.40089821,447.8204285279976,50.055386996513505,-0.03005625,0.010000000000000002
2022-01-10T14:00:00-05:00,41627,41710,41267.45009203,41282.48085571,41236.998175097164,41727.82231112216,43926.82199495965,41287.71610570567,41169.57142857143,41471.71428571427,41734.92282140752,41718.382566608554,41760.68256660822,43928.59712253092,43924.46205883111,43935.03705883125,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40732,47081,181.73919946,443.3691701854976,45.670118060690534,-0.02305,0.010000000000000002
2022-01-10T15:00:00-05:00,41296,41784,41195,41716,41370.28388938288,41748.42231112216,43898.871994959656,41308.352583055675,41409.78844427286,41232.57142857141,41739.75192823652,41753.952948806764,41729.14256660822,43896.70439923817,43900.25465438066,43894.05205883125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40732,47081,232.08715542,431.5633224369976,51.28269217297376,-0.022024999999999996,0.010000000000000002
2022-01-10T16:00:00-05:00,41726,41991,41599,41732,41503.71246081145,41766.26231112216,43871.736994959654,41501.42674652568,41377.56413387143,41529.71792569712,41765.94231112232,41748.60154535056,41769.903076205825,43871.656994959616,43867.32180351661,43872.647186230664,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40732,47081,195.54151459,431.0431386974977,51.481907811652064,-0.026258333333333328,0.010000000000000002
2022-01-10T17:00:00-05:00,41732,41847,41538.160084,41613,41590.56960366859,41779.24231112216,43844.19699495965,41607.56960366853,41602.99817509715,41417.2042561157,41781.622311122315,41780.982311122156,41754.97116246443,43844.791994959625,43844.6319949595,43838.12920779531,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40732,47081,172.76271263,430.1333511179976,49.849194423708624,-0.029606249999999997,0.009999999999999998
2022-01-10T18:00:00-05:00,41621,41893,41529.54703793,41847,41578.85531795431,41780.32231112216,43816.63199495966,41545.42674652568,41579.42674652571,41572.56960366856,41775.64231112231,41780.402311122154,41779.44231112183,43815.46199495963,43816.651994959495,43816.41199495966,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40732,47081,85.34856235,428.3337900064977,53.00534262792054,-0.033575,0.010000000000000002
2022-01-10T19:00:00-05:00,41839,41901,41618,41618,41635.14103224002,41773.82231112216,43785.69199495966,41667.85531795424,41600.99817509715,41651.99817509713,41778.40231112232,41769.04231112216,41776.18231112183,43786.83699495963,43784.496994959496,43786.28199495966,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40732,47081,100.48793599,425.7431829649977,49.708384496107996,-0.03527916666666667,0.010000000000000002
2022-01-10T20:00:00-05:00,41625,42090.10888109,41574,41943.69342561,41678.88204018859,41779.05617963435,43758.37546208771,41632.354407958526,41697.78297938714,41597.49726510142,41772.54231112232,41781.70231112216,41767.66231112183,43756.74699495963,43759.0369949595,43755.526994959655,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40732,47081,180.39088036,429.34962638199767,54.0828675393044,-0.03480357142857143,0.010000000000000002
2022-01-10T21:00:00-05:00,41952,42416,41844,42205,41810.670489372875,41787.676179634356,43733.990462087706,41773.34097874568,41680.28571428572,41778.42857142856,41782.450048146726,41769.42231112216,41783.16231112183,43732.683929215724,43729.4269949595,43732.86199495965,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40732,47081,252.0907318,430.3462310449977,57.29254141302525,-0.0356375,0.010000000000000002
2022-01-10T22:00:00-05:00,42206.58847272,42279,42073,42271,41889.95620365859,41796.29617963436,43710.73546208771,41880.52763222996,41805.86861097572,41666.285714285696,41794.97617963452,41784.523916658756,41764.98231112183,43710.40546208767,43707.79239634367,43702.90699495966,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40732,47081,59.33671271,426.01475050499766,58.089412698707186,-0.05657500000000001,-0.0065750000000000045
2022-01-10T23:00:00-05:00,42279.14282636,42367,42154,42325,41974.670489372875,41800.29617963436,43687.23046208771,41966.956203658534,41948.09906080143,41836.110528919984,41799.216179634524,41796.57617963436,41780.897785170615,43686.96046208767,43686.30046208756,43682.380863471866,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40732,47081,105.05080661,418.56811682049766,58.767304964459186,-0.05648750000000001,-0.006487500000000007
2022-01-11T00:00:00-05:00,42326,42330,42033,42102,42044.52763223002,41805.37408907136,43662.64546208771,42076.38477508711,42060.95620365858,42032.67048937285,41809.834089071526,41807.67408907136,41803.71408907102,43663.760462087674,43663.220462087564,43662.2304620877,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40732,47081,95.16081948,414.3863347614976,54.823635140374535,-0.056400000000000006,-0.006400000000000003
2022-01-11T01:00:00-05:00,42114.2166953,42224,42000,42099,42080.52763223002,41805.214089071356,43636.82546208772,42080.956203658534,42144.67048937286,42121.52763222998,41805.27408907152,41814.19408907136,41810.95408907103,43636.840462087675,43639.07046208756,43638.2604620877,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40732,47081,79.33285647,413.7786477849976,54.77038611658176,-0.0593375,-0.009337499999999999
2022-01-11T02:00:00-05:00,42108,42278,42098,42204,42164.2419179443,41814.00005692056,43611.33546208772,42149.241917944244,42150.09906080143,42245.670489372846,41811.90005692072,41812.02005692056,41825.400056920225,43610.81046208767,43610.840462087566,43614.1854620877,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40732,47081,74.66458601,405.3946593729976,56.36775105645094,-0.060385,-0.010384999999999998
2022-01-11T03:00:00-05:00,42211,42605,41947.13884337,41993,42171.28571428573,41816.093767083556,43585.97573305032,42201.42857142853,42171.42857142857,42172.71428571427,41820.313767083724,41816.11376708356,41816.29376708323,43587.03073305028,43585.980733050164,43586.0257330503,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,40732,47081,351.09237048,405.4196919434976,52.36549970861565,-0.06654583333333333,-0.01654583333333333
2022-01-11T04:00:00-05:00,41991,42136,41851,41970,42137.714285714304,41818.97376708356,43560.31073305031,42140.999999999956,42201.28571428572,42156.285714285696,41819.43376708372,41827.873767083554,41821.57376708323,43560.42573305027,43562.535733050165,43560.960733050306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,40732,47081,168.0198526,399.0992312784976,51.932643011207816,-0.064375,-0.014374999999999999
2022-01-11T05:00:00-05:00,41979,42066,41600.48939087,41635,42046.85714285716,41818.11376708356,43533.527932886966,42094.71428571425,42101.28571428572,42191.71428571427,41824.81376708372,41825.733767083555,41838.39376708323,43535.202932886925,43535.43293288682,43538.59793288696,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,40732,47081,150.84986067,280.63147511699765,45.97198992235501,-0.062775,-0.012774999999999995
2022-01-11T06:00:00-05:00,41628.81062159,41940.37461332,41605,41838,41977.28571428573,41824.37376708356,43508.66899450167,41948.28571428568,42044,42053.85714285712,41820.31376708372,41833.713767083565,41835.09376708322,43507.653994501634,43511.003994501516,43511.348994501655,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,40732,47081,147.52718485,261.4007030674976,49.736770944021984,-0.030350000000000002,0.010000000000000002
